title	time	revert	version	user
Vilya 	2002-01-19 15:47:16	0	5	62.219.210.xxx
Vilya 	2002-01-19 12:29:11	0	4	Peter_Winnberg
Vilya 	2002-01-19 12:19:59	0	3	Peter_Winnberg
Vilya 	2002-01-18 16:20:35	0	2	Nufaciel
Vilya 	2002-01-17 22:16:25	0	1	67.209.14.xxx
Trigonometric_Identities 	2002-04-27 15:55:55	0	1	AxelBoldt
List_of_trigonometric_identities 	2002-09-29 22:00:55	0	18	AxelBoldt
List_of_trigonometric_identities 	2002-09-28 02:30:59	0	17	165.123.179.188
List_of_trigonometric_identities 	2002-09-28 02:28:18	0	16	165.123.179.188
List_of_trigonometric_identities 	2002-09-27 13:08:27	0	15	165.123.179.188
List_of_trigonometric_identities 	2002-06-15 15:14:07	0	14	AxelBoldt
List_of_trigonometric_identities 	2002-04-27 15:59:22	0	13	AxelBoldt
List_of_trigonometric_identities 	2002-03-17 12:43:06	0	12	AxelBoldt
List_of_trigonometric_identities 	2002-03-17 08:41:42	0	11	Zundark
List_of_trigonometric_identities 	2002-03-17 08:28:28	0	10	Damian_Yerrick
List_of_trigonometric_identities 	2002-03-17 08:27:21	0	9	Damian_Yerrick
List_of_trigonometric_identities 	2002-02-25 15:51:15	0	8	Conversion_script
List_of_trigonometric_identities 	2001-10-07 00:33:30	0	7	165.123.179.xxx
List_of_trigonometric_identities 	2001-10-07 00:31:32	0	6	165.123.179.xxx
List_of_trigonometric_identities 	2001-10-07 00:30:12	0	5	165.123.179.xxx
List_of_trigonometric_identities 	2001-10-07 00:24:22	0	4	165.123.179.xxx
List_of_trigonometric_identities 	2001-09-24 00:29:53	0	3	AxelBoldt
List_of_trigonometric_identities 	2001-09-23 22:36:12	0	2	BlackGriffen
List_of_trigonometric_identities 	2001-09-18 14:42:42	0	1	AxelBoldt
Science_fiction/Soft_science_fiction 	2002-02-25 15:51:15	0	2	Conversion_script
Science_fiction/Soft_science_fiction 	2001-10-02 02:18:47	0	1	Larry_Sanger
Soft_science_fiction 	2002-09-22 18:07:06	0	15	24.169.114.70
Soft_science_fiction 	2002-09-22 18:02:22	0	14	24.169.114.70
Soft_science_fiction 	2002-07-30 15:33:35	0	13	213.253.39.62
Soft_science_fiction 	2002-02-25 15:51:15	0	12	Conversion_script
Soft_science_fiction 	2001-10-02 02:19:34	0	11	Larry_Sanger
Soft_science_fiction 	2001-10-02 01:36:00	0	10	24.251.118.xxx
Soft_science_fiction 	2001-10-01 03:37:07	0	9	24.251.118.xxx
Soft_science_fiction 	2001-10-01 03:36:51	0	8	24.251.118.xxx
Soft_science_fiction 	2001-09-29 18:12:11	0	7	24.251.118.xxx
Soft_science_fiction 	2001-09-29 18:11:51	0	6	24.251.118.xxx
Soft_science_fiction 	2001-09-29 17:59:45	0	5	24.251.118.xxx
Soft_science_fiction 	2001-09-29 17:59:26	0	4	24.251.118.xxx
Soft_science_fiction 	2001-09-29 17:59:04	0	3	24.251.118.xxx
Soft_science_fiction 	2001-09-29 17:34:46	0	2	24.251.118.xxx
Soft_science_fiction 	2001-09-29 17:34:12	0	1	24.251.118.xxx
Laterals 	2002-02-25 15:43:11	0	1	Conversion_script
Liquids 	2002-02-25 15:43:11	0	1	Conversion_script
Rhotics 	2002-02-25 15:43:11	0	1	Conversion_script
Fricative 	2002-02-25 15:43:11	0	1	Conversion_script
Palatal_consonants 	2002-05-29 23:24:53	0	4	Mav
Palatal_consonants 	2002-05-29 14:51:19	0	3	Boleslav_Bobcik
Palatal_consonants 	2002-02-25 15:51:15	0	2	Conversion_script
Palatal_consonants 	2002-01-18 08:20:01	0	1	150.254.103.xxx
Palatal_consonant 	2002-08-09 03:26:14	0	4	Perique_des_Palottes
Palatal_consonant 	2002-02-25 15:51:15	0	3	Piotr_Gasiorowski
Palatal_consonant 	2002-01-27 08:55:38	0	2	Conversion_script
Palatal_consonant 	2002-01-09 12:45:08	0	1	Piotr_Gasiorowski
Palatals 	2002-02-25 15:43:11	0	3	Conversion_script
Palatals 	2002-01-18 08:23:17	0	2	150.254.103.xxx
Palatals 	2002-01-18 08:19:30	0	1	150.254.103.xxx
Velars 	2002-02-25 15:43:11	0	1	Conversion_script
Indo-European_languages/Satem 	2002-02-25 15:51:15	0	2	Conversion_script
Indo-European_languages/Satem 	2002-01-06 20:40:15	0	1	Piotr_Gasiorowski
Centum-Satem_isogloss 	2002-12-28 23:02:26	0	14	Gabbe
Centum-Satem_isogloss 	2002-04-14 00:02:08	0	13	Mav
Centum-Satem_isogloss 	2002-04-12 13:26:45	0	12	--_April
Centum-Satem_isogloss 	2002-02-25 15:43:11	0	11	Conversion_script
Centum-Satem_isogloss 	2002-01-11 11:18:44	0	10	Piotr_Gasiorowski
Centum-Satem_isogloss 	2002-01-06 20:06:21	0	9	Piotr_Gasiorowski
Centum-Satem_isogloss 	2002-01-06 19:52:21	0	8	Piotr_Gasiorowski
Centum-Satem_isogloss 	2002-01-06 19:45:47	0	7	Piotr_Gasiorowski
Centum-Satem_isogloss 	2002-01-06 18:59:53	0	6	Piotr_Gasiorowski
Centum-Satem_isogloss 	2002-01-06 18:50:05	0	5	Piotr_Gasiorowski
Centum-Satem_isogloss 	2002-01-06 18:20:20	0	4	Piotr_Gasiorowski
Centum-Satem_isogloss 	2002-01-06 18:13:30	0	3	Piotr_Gasiorowski
Centum-Satem_isogloss 	2002-01-06 17:20:03	0	2	Piotr
Centum-Satem_isogloss 	2002-01-06 02:18:44	0	1	Piotr
Indo-European_languages/Centum 	2002-02-25 15:51:15	0	2	Conversion_script
Indo-European_languages/Centum 	2002-01-06 20:40:52	0	1	Piotr_Gasiorowski
Thomas_Kuhn 	2002-02-25 15:51:15	0	2	Conversion_script
Thomas_Kuhn 	2001-10-16 01:47:49	0	1	66.41.234.xxx
Thomas_Samuel_Kuhn 	2002-12-11 14:20:59	0	32	Alan_Peakall
Thomas_Samuel_Kuhn 	2002-11-23 11:40:49	0	31	203.109.254.58
Thomas_Samuel_Kuhn 	2002-10-29 20:50:22	0	30	Eclecticology
Thomas_Samuel_Kuhn 	2002-10-29 19:59:02	0	29	GABaker
Thomas_Samuel_Kuhn 	2002-10-29 19:51:32	0	28	Eclecticology
Thomas_Samuel_Kuhn 	2002-10-29 19:45:47	0	27	Eclecticology
Thomas_Samuel_Kuhn 	2002-09-09 20:25:29	0	26	Nairobiny
Thomas_Samuel_Kuhn 	2002-07-20 08:24:46	0	25	217.168.172.207
Thomas_Samuel_Kuhn 	2002-06-09 09:55:11	0	24	199.97.121.104
Thomas_Samuel_Kuhn 	2002-04-22 12:48:20	0	23	163.151.0.253
Thomas_Samuel_Kuhn 	2002-04-22 12:37:47	0	22	163.151.0.253
Thomas_Samuel_Kuhn 	2002-04-22 12:04:52	0	21	163.151.0.253
Thomas_Samuel_Kuhn 	2002-03-27 16:51:24	0	20	199.97.121.104
Thomas_Samuel_Kuhn 	2002-02-25 15:51:15	0	19	Conversion_script
Thomas_Samuel_Kuhn 	2002-01-14 19:44:37	0	18	213.253.39.xxx
Thomas_Samuel_Kuhn 	2002-01-14 19:42:38	0	17	213.253.39.xxx
Thomas_Samuel_Kuhn 	2002-01-14 19:18:58	0	16	213.253.39.xxx
Thomas_Samuel_Kuhn 	2002-01-14 19:17:57	0	15	66.153.24.xxx
Thomas_Samuel_Kuhn 	2002-01-14 19:14:09	0	14	Ed_Poor
Thomas_Samuel_Kuhn 	2001-12-15 19:27:20	0	13	Taw
Thomas_Samuel_Kuhn 	2001-12-14 14:59:08	0	12	65.2.168.xxx
Thomas_Samuel_Kuhn 	2001-11-20 16:41:43	0	11	Chenyu
Thomas_Samuel_Kuhn 	2001-11-20 12:16:04	0	10	Andre_Engels
Thomas_Samuel_Kuhn 	2001-10-16 01:48:15	0	9	66.41.234.xxx
Thomas_Samuel_Kuhn 	2001-10-10 11:16:56	0	8	Andre_Engels
Thomas_Samuel_Kuhn 	2001-10-09 15:17:50	0	7	Mark_Christensen
Thomas_Samuel_Kuhn 	2001-10-08 21:39:55	0	6	Clasqm
Thomas_Samuel_Kuhn 	2001-10-08 16:28:24	0	5	Mark_Christensen
Thomas_Samuel_Kuhn 	2001-10-05 20:07:39	0	4	Andre_Engels
Thomas_Samuel_Kuhn 	2001-10-05 20:06:55	0	3	Andre_Engels
Thomas_Samuel_Kuhn 	2001-10-03 17:01:16	0	2	Mark_Christensen
Thomas_Samuel_Kuhn 	2001-09-24 16:29:53	0	1	12.145.162.xxx
Cosmic_background_radiation 	2002-07-24 09:52:49	0	7	--_April
Cosmic_background_radiation 	2002-07-24 01:24:13	0	6	19.168
Cosmic_background_radiation 	2002-07-06 13:53:00	0	5	42.26
Cosmic_background_radiation 	2002-06-23 05:34:18	0	4	DavidLevinson
Cosmic_background_radiation 	2002-02-25 15:51:15	0	3	Conversion_script
Cosmic_background_radiation 	2001-12-07 00:13:17	0	2	128.196.209.xxx
Cosmic_background_radiation 	2001-12-07 00:04:09	0	1	128.196.209.xxx
Sport 	2002-12-22 08:21:16	0	81	133.152.32.2
Sport 	2002-11-28 13:27:30	0	80	195.3.81.25
Sport 	2002-11-28 13:25:17	0	79	195.3.81.25
Sport 	2002-11-28 13:23:45	0	78	195.3.81.25
Sport 	2002-11-24 15:32:49	0	77	Modster
Sport 	2002-11-23 08:42:11	0	76	203.199.235.71
Sport 	2002-11-10 07:32:12	0	75	12.217.116.237
Sport 	2002-11-02 11:21:17	0	74	131.203.5.202
Sport 	2002-10-24 00:55:27	0	73	12.246.119.53
Sport 	2002-10-08 18:42:18	1	72	200.165.239.234
Sport 	2002-10-08 18:10:10	0	-1	165.139.124.250
Sport 	2002-10-08 06:58:52	0	72	Koyaanis_Qatsi
Sport 	2002-09-25 00:54:47	0	71	Christian_List
Sport 	2002-09-24 02:24:36	0	70	147.46.43.235
Sport 	2002-09-23 22:01:08	1	68	JeLuF
Sport 	2002-09-23 15:15:55	0	69	Hfastedge
Sport 	2002-09-12 13:41:33	0	68	Andre_Engels
Sport 	2002-09-11 14:10:08	0	67	67.8.82.255
Sport 	2002-09-10 15:03:04	0	66	Damian_Yerrick
Sport 	2002-08-26 05:21:01	0	65	Andre_Engels
Sport 	2002-08-19 12:40:50	0	64	206.47.20.33
Sport 	2002-08-18 14:41:31	0	63	Jeronimo
Sport 	2002-08-18 14:26:10	0	62	Jeronimo
Sport 	2002-08-16 09:09:05	0	61	65.94.193.172
Sport 	2002-08-13 22:45:54	0	60	198.144.192.216
Sport 	2002-08-12 11:55:27	0	59	62.254.122.174
Sport 	2002-08-10 03:46:24	0	58	Valhalla
Sport 	2002-08-04 14:10:08	0	57	216.114.163.1
Sport 	2002-07-30 09:00:04	0	56	Norpan
Sport 	2002-07-29 23:26:27	1	54	Jeronimo
Sport 	2002-07-29 21:33:58	0	55	12.217.116.167
Sport 	2002-07-29 02:34:11	0	54	147.143.10.22
Sport 	2002-07-29 02:25:06	0	53	147.143.10.22
Sport 	2002-07-26 13:55:03	0	52	Marknau
Sport 	2002-07-25 10:51:15	0	51	Marknau
Sport 	2002-07-23 18:16:04	0	50	GrahamN
Sport 	2002-07-23 18:11:22	0	49	GrahamN
Sport 	2002-07-22 06:31:06	0	48	Jf.denault
Sport 	2002-06-27 07:09:55	0	47	29.6
Sport 	2002-06-27 07:08:55	0	46	128.6.248.47
Sport 	2002-06-23 20:25:34	0	45	LC
Sport 	2002-06-23 12:29:24	0	44	Jeronimo
Sport 	2002-06-21 10:45:57	0	43	DanKeshet
Sport 	2002-06-18 15:06:39	0	42	DanKeshet
Sport 	2002-06-18 15:01:58	0	41	DanKeshet
Sport 	2002-06-07 07:19:55	1	37	Jeronimo
Sport 	2002-06-07 03:44:31	0	40	62.17.240.29
Sport 	2002-06-07 03:38:55	0	39	62.17.240.29
Sport 	2002-06-07 03:38:15	0	38	62.17.240.29
Sport 	2002-06-01 17:50:15	0	37	128.114.167.21
Sport 	2002-06-01 17:49:46	0	36	128.114.167.21
Sport 	2002-05-31 16:55:46	0	35	Merphant
Sport 	2002-05-26 09:33:40	0	34	Jeronimo
Sport 	2002-05-24 09:06:27	0	33	147.14.10.163
Sport 	2002-05-23 21:11:19	0	32	136.186.1.52
Sport 	2002-05-23 21:06:22	0	31	136.186.1.52
Sport 	2002-05-18 12:35:28	0	30	Jeronimo
Sport 	2002-04-23 07:02:12	1	29	Tobias_Hoevekamp
Sport 	2002-04-05 07:59:54	0	29	Tobias_Hoevekamp
Sport 	2002-04-05 06:54:23	0	28	Brion_VIBBER
Sport 	2002-04-03 16:31:47	0	27	Lee_Daniel_Crocker
Sport 	2002-04-03 16:06:21	0	26	136.186.1.117
Sport 	2002-03-15 06:30:28	0	25	Mirwin
Sport 	2002-02-25 15:43:11	0	24	Samth
Sport 	2002-02-25 13:12:25	0	23	Samth
Sport 	2002-02-25 13:07:14	0	22	RjLesch
Sport 	2002-02-25 11:21:37	0	21	136.186.1.114
Sport 	2002-02-14 21:01:10	0	20	Dze27
Sport 	2002-02-14 13:44:42	0	19	RjLesch
Sport 	2002-02-12 11:09:55	0	18	Chuck_Smith
Sport 	2002-02-10 09:35:14	0	17	Damian_Yerrick
Sport 	2002-02-05 13:32:52	0	16	Damian_Yerrick
Sport 	2002-02-05 13:25:02	0	15	Jeronimo
Sport 	2002-01-28 03:24:04	0	14	194.109.232.xxx
Sport 	2002-01-27 16:31:27	0	13	131.155.230.xxx
Sport 	2002-01-26 16:28:03	0	12	Conversion_script
Sport 	2002-01-13 09:28:16	1	8	Zunbot
Sport 	2002-01-13 08:19:14	0	11	203.170.3.xxx
Sport 	2002-01-13 08:15:40	0	10	203.170.3.xxx
Sport 	2002-01-13 08:10:42	0	9	203.170.3.xxx
Sport 	2002-01-07 20:48:06	0	8	64.163.223.xxx
Sport 	2002-01-03 16:19:52	0	7	158.252.31.xxx
Sport 	2001-12-22 20:59:38	0	6	Jcooper
Sport 	2001-12-18 16:50:29	0	5	212.100.178.xxx
Sport 	2001-12-18 16:47:28	0	4	212.100.178.xxx
Sport 	2001-12-12 21:42:09	0	3	65.2.168.xxx
Sport 	2001-11-28 19:21:54	0	2	195.92.67.xxx
Sport 	2001-11-05 06:30:11	0	1	61.9.128.xxx
Theory_of_evolution 	2002-12-23 00:01:57	0	25	Mav
Theory_of_evolution 	2002-12-22 23:48:04	0	24	Cyde
Theory_of_evolution 	2002-12-22 23:47:09	0	23	Cyde
Theory_of_evolution 	2002-12-20 17:49:32	1	21	Dhum_Dhum
Theory_of_evolution 	2002-12-20 17:43:53	0	22	216.229.90.232
Theory_of_evolution 	2002-12-20 14:55:36	0	-1	64.12.96.103
Theory_of_evolution 	2002-12-19 12:10:40	0	21	Valery_Beaud
Theory_of_evolution 	2002-11-26 19:36:40	0	20	195.93.73.8
Theory_of_evolution 	2002-11-14 07:32:55	0	19	136.152.192.255
Theory_of_evolution 	2002-11-10 16:57:02	0	18	Kroose
Theory_of_evolution 	2002-11-10 16:48:59	0	17	Kroose
Theory_of_evolution 	2002-09-30 15:00:05	0	16	Andre_Engels
Theory_of_evolution 	2002-09-04 03:33:34	0	15	213.253.40.98
Theory_of_evolution 	2002-08-15 08:00:36	0	14	Andre_Engels
Theory_of_evolution 	2002-08-15 07:51:16	0	13	Q
Theory_of_evolution 	2002-08-02 15:20:40	0	12	208.12.12.94
Theory_of_evolution 	2002-04-19 15:05:43	0	11	Rgamble
Theory_of_evolution 	2002-02-25 15:51:15	0	10	Ed_Poor
Theory_of_evolution 	2002-02-05 12:08:16	0	9	Conversion_script
Theory_of_evolution 	2001-12-14 18:59:43	0	8	Ed_Poor
Theory_of_evolution 	2001-11-29 18:42:00	0	7	Lee_Daniel_Crocker
Theory_of_evolution 	2001-11-29 17:18:04	0	6	Malcolm_Farmer
Theory_of_evolution 	2001-11-29 16:57:15	0	5	Ed_Poor
Theory_of_evolution 	2001-11-29 16:47:25	0	4	Ed_Poor
Theory_of_evolution 	2001-11-29 16:40:24	0	3	Ed_Poor
Theory_of_evolution 	2001-11-29 16:39:23	0	2	Ed_Poor
Theory_of_evolution 	2001-11-03 01:55:40	0	1	216.192.75.xxx
United_Kingdom_general_elections 	2002-12-19 11:45:05	0	14	Mintguy
United_Kingdom_general_elections 	2002-12-07 18:05:22	0	13	Rbrwr
United_Kingdom_general_elections 	2002-11-18 23:22:15	0	12	Rbrwr
United_Kingdom_general_elections 	2002-11-18 23:16:36	0	11	Rbrwr
United_Kingdom_general_elections 	2002-11-18 22:45:10	0	10	Rbrwr
United_Kingdom_general_elections 	2002-11-16 18:33:27	0	9	Andre_Engels
United_Kingdom_general_elections 	2002-11-16 18:32:56	0	8	Andre_Engels
United_Kingdom_general_elections 	2002-08-06 05:18:20	0	7	Hotlorp
United_Kingdom_general_elections 	2002-08-06 05:06:33	0	6	Hotlorp
United_Kingdom_general_elections 	2002-08-06 04:40:01	0	5	Hotlorp
United_Kingdom_general_elections 	2002-02-25 15:51:15	0	4	Conversion_script
United_Kingdom_general_elections 	2001-11-02 15:48:40	0	3	Aristotle
United_Kingdom_general_elections 	2001-11-02 10:53:53	0	2	Aristotle
United_Kingdom_general_elections 	2001-11-02 10:53:17	0	1	Aristotle
Sudbury 	2002-10-05 14:31:10	0	1	Montrealais
Sudbury,_England 	2002-10-05 14:32:00	0	1	Montrealais
Joseph_Fourier 	2002-12-05 09:59:42	0	13	Derek_Ross
Joseph_Fourier 	2002-12-04 11:33:25	0	12	Olivier
Joseph_Fourier 	2002-10-27 13:41:13	0	11	217.168.172.132
Joseph_Fourier 	2002-10-08 23:14:57	0	10	XJamRastafire
Joseph_Fourier 	2002-10-03 21:21:05	0	9	AxelBoldt
Joseph_Fourier 	2002-10-03 17:58:46	0	8	Gareth_Owen
Joseph_Fourier 	2002-10-03 17:58:04	0	7	The_Anome
Joseph_Fourier 	2002-10-03 17:55:16	0	6	The_Anome
Joseph_Fourier 	2002-10-03 17:53:48	0	5	The_Anome
Joseph_Fourier 	2002-10-03 17:52:38	0	4	The_Anome
Joseph_Fourier 	2002-10-03 17:50:29	0	3	The_Anome
Joseph_Fourier 	2002-10-03 17:47:18	0	2	The_Anome
Joseph_Fourier 	2002-10-03 17:46:16	0	1	The_Anome
Yossou_N'Dour 	2002-10-18 02:49:31	0	1	Mike3k
Emergency_position_indicating_radio_beacons 	2002-10-14 06:06:06	0	1	208.187.134.243
Duck,_duck,_goose 	2002-10-04 20:05:18	0	2	Ed_Poor
Duck,_duck,_goose 	2002-10-04 20:04:32	0	1	Ed_Poor
British_elections 	2002-12-19 10:53:59	0	2	Mintguy
British_elections 	2002-12-19 10:38:11	0	1	Mintguy
Meriadoc 	2002-12-19 17:18:39	0	2	RTC
Meriadoc 	2002-03-10 21:24:13	0	1	Mav
Deist 	2002-02-25 15:43:11	0	2	Conversion_script
Deist 	2001-10-18 16:05:51	0	1	200.255.83.xxx
Ångström 	2002-11-29 01:22:26	0	9	Tim_Starling
Ångström 	2002-11-20 17:49:28	0	8	Toby_Bartels
Ångström 	2002-11-20 16:46:03	0	7	Ed_Poor
Ångström 	2002-11-20 10:42:45	0	6	Lir
Ångström 	2002-11-20 10:40:57	0	5	Lir
Ångström 	2002-11-20 10:40:34	0	4	Lir
Ångström 	2002-11-20 10:34:20	0	3	Lir
Ångström 	2002-11-19 14:19:37	0	2	David_Martland
Ångström 	2002-11-19 14:15:54	0	1	David_Martland
Year_2000_problem 	2002-12-11 03:28:16	0	20	Robert_Merkel
Year_2000_problem 	2002-12-07 03:47:04	0	19	Larry_Sanger
Year_2000_problem 	2002-12-07 02:58:37	0	18	Ortolan88
Year_2000_problem 	2002-12-07 02:43:23	0	17	Larry_Sanger
Year_2000_problem 	2002-11-27 16:16:12	0	16	Lorenzarius
Year_2000_problem 	2002-10-11 11:19:43	0	15	217.168.172.202
Year_2000_problem 	2002-09-24 07:39:17	0	14	Jdlh
Year_2000_problem 	2002-08-06 09:04:24	0	13	B4hand
Year_2000_problem 	2002-06-26 12:41:16	0	12	141.219.44.92
Year_2000_problem 	2002-06-21 16:04:01	0	11	Derek_Ross
Year_2000_problem 	2002-06-21 16:01:34	0	10	Derek_Ross
Year_2000_problem 	2002-02-25 15:51:15	0	9	Conversion_script
Year_2000_problem 	2001-10-31 00:20:27	0	8	Damian_Yerrick
Year_2000_problem 	2001-10-30 17:01:17	0	7	Verloren
Year_2000_problem 	2001-10-30 08:31:18	0	6	Alan_Millar
Year_2000_problem 	2001-10-26 00:33:21	0	5	Hajhouse
Year_2000_problem 	2001-10-08 17:31:13	0	4	63.86.107.xxx
Year_2000_problem 	2001-10-08 11:51:34	0	3	Rjstott
Year_2000_problem 	2001-10-08 04:31:57	0	2	61.9.128.xxx
Year_2000_problem 	2001-09-15 21:26:24	0	1	Alan_Millar
British_Liberal_Democrats 	2002-12-19 20:31:53	0	1	Mintguy
Christianity/Symbolism 	2002-08-29 06:19:09	0	2	Andre_Engels
Christianity/Symbolism 	2002-03-06 06:28:30	0	1	Wesley
Fuel_cells 	2002-02-25 15:51:15	0	1	Conversion_script
Jonas_Salk 	2002-06-28 23:17:42	0	3	LC
Jonas_Salk 	2002-06-26 14:18:22	0	2	Tobias_Hoevekamp
Jonas_Salk 	2002-06-25 18:33:42	0	1	Pgdudda
Yann_Martel 	2002-10-31 15:19:20	0	14	Derek_Ross
Yann_Martel 	2002-10-23 16:09:49	0	13	132.216.80.72
Yann_Martel 	2002-10-23 15:38:46	0	12	209.105.200.195
Yann_Martel 	2002-10-23 15:37:47	0	11	209.105.200.195
Yann_Martel 	2002-10-23 15:33:52	0	10	209.105.200.195
Yann_Martel 	2002-10-23 15:10:49	0	9	209.105.200.194
Yann_Martel 	2002-10-23 15:09:33	0	8	209.105.200.194
Yann_Martel 	2002-10-23 15:07:56	0	7	209.105.200.194
Yann_Martel 	2002-10-23 15:04:34	0	6	209.105.200.194
Yann_Martel 	2002-10-23 15:03:30	0	5	209.105.200.194
Yann_Martel 	2002-10-23 15:01:38	0	4	209.105.200.194
Yann_Martel 	2002-10-23 14:36:07	0	3	209.105.200.194
Yann_Martel 	2002-10-23 14:35:51	0	2	209.105.200.194
Yann_Martel 	2002-10-23 14:35:07	0	1	209.105.200.194
Klingon_Language 	2002-02-25 15:51:15	0	2	Conversion_script
Klingon_Language 	2001-10-03 13:29:46	0	1	Simon_J_Kissane
Psychokinesis 	2002-10-25 22:14:02	0	16	Imran
Psychokinesis 	2002-09-26 12:07:50	0	15	Derek_Ross
Psychokinesis 	2002-09-02 22:07:01	0	14	Ben-Zin
Psychokinesis 	2002-02-25 15:43:11	0	13	24.15.135.xxx
Psychokinesis 	2002-01-22 06:26:12	0	12	LC
Psychokinesis 	2002-01-02 23:40:08	0	11	Lee_Daniel_Crocker
Psychokinesis 	2002-01-02 22:27:21	0	10	64.12.104.xxx
Psychokinesis 	2002-01-02 22:25:41	0	9	64.12.104.xxx
Psychokinesis 	2001-12-02 17:54:48	0	8	200.191.188.xxx
Psychokinesis 	2001-12-02 17:52:01	0	7	200.191.188.xxx
Psychokinesis 	2001-12-02 17:50:07	0	6	200.191.188.xxx
Psychokinesis 	2001-11-30 18:18:25	0	5	Magnus_Manske
Psychokinesis 	2001-11-30 18:10:41	0	4	Dmerrill
Psychokinesis 	2001-11-30 18:07:07	0	3	200.191.188.xxx
Psychokinesis 	2001-11-30 17:38:17	0	2	ChuckSmith
Psychokinesis 	2001-11-01 20:17:41	0	1	203.30.254.xxx
Vatican 	2002-04-27 10:21:53	1	1	136.145.50.81
Vatican 	2002-02-25 15:43:11	0	1	Conversion_script
Lula_(disambiguation) 	2002-11-21 13:39:30	0	3	Andre_Engels
Lula_(disambiguation) 	2002-11-19 12:49:48	0	2	Yves_Junqueira
Lula_(disambiguation) 	2002-11-01 01:43:13	0	1	Brion_VIBBER
Cricket 	2002-12-17 03:10:30	0	22	Tannin
Cricket 	2002-12-17 02:44:39	0	21	Tannin
Cricket 	2002-12-03 13:15:55	0	20	Liftarn
Cricket 	2002-11-30 17:07:52	0	19	210.214.130.53
Cricket 	2002-11-07 21:29:42	0	18	Stormwriter
Cricket 	2002-11-07 21:27:00	0	17	Stormwriter
Cricket 	2002-09-07 23:06:15	0	16	199.182.193.105
Cricket 	2002-08-14 15:23:59	0	15	Deb
Cricket 	2002-07-30 07:09:52	0	14	Gareth_Owen
Cricket 	2002-07-30 07:02:26	0	13	Ed_Poor
Cricket 	2002-06-19 04:10:47	0	12	62.253.64.7
Cricket 	2002-06-01 23:36:16	0	11	210.49.193.178
Cricket 	2002-06-01 17:57:09	0	10	Robert_Merkel
Cricket 	2002-05-21 04:12:53	0	9	Setok
Cricket 	2002-05-11 05:05:24	0	8	195.149.37.77
Cricket 	2002-05-11 05:02:57	0	7	195.149.37.77
Cricket 	2002-04-16 16:19:06	0	6	Robert_Merkel
Cricket 	2002-04-07 21:25:39	0	5	136.186.1.117
Cricket 	2002-04-07 20:15:54	0	4	Hari
Cricket 	2002-04-07 19:24:54	0	3	Manning_Bartlett
Cricket 	2002-02-25 15:51:15	0	2	209.167.237.253
Cricket 	2002-02-25 13:17:22	0	1	Larry_Sanger
Palo_Alto 	2002-05-25 15:34:16	0	1	Psychofish
Socrates 	2002-11-29 18:50:39	0	15	Magnus_Manske
Socrates 	2002-09-03 22:05:17	0	14	Brion_VIBBER
Socrates 	2002-09-01 00:06:58	0	13	195.93.66.7
Socrates 	2002-05-17 21:56:24	0	12	Karen_Johnson
Socrates 	2002-03-14 15:56:07	0	11	Amillar
Socrates 	2002-02-25 15:43:11	0	10	Conversion_script
Socrates 	2001-11-03 04:12:33	0	9	Larry_Sanger
Socrates 	2001-11-03 04:11:28	0	8	Larry_Sanger
Socrates 	2001-11-03 02:42:56	0	7	205.188.199.xxx
Socrates 	2001-11-03 02:41:56	0	6	205.188.199.xxx
Socrates 	2001-10-30 14:01:14	0	5	MichaelTinkler
Socrates 	2001-10-30 13:59:42	0	4	Pawel_Lewandowski
Socrates 	2001-10-29 11:53:31	0	3	200.255.83.xxx
Socrates 	2001-10-13 02:00:44	0	2	BenBaker
Socrates 	2001-09-24 16:18:30	0	1	66.81.45.xxx
Sigismund_I_Jagiello 	2002-03-03 03:44:32	0	1	David_Parker
Psychoacoustics 	2002-11-06 01:19:18	0	16	Bdesham
Psychoacoustics 	2002-07-30 02:16:53	0	15	Peterlin
Psychoacoustics 	2002-07-14 01:35:58	0	14	217.168.172.202
Psychoacoustics 	2002-04-06 13:12:29	0	13	Tbackstr
Psychoacoustics 	2002-04-06 00:40:11	0	12	The_Anome
Psychoacoustics 	2002-02-25 15:43:11	0	11	Conversion_script
Psychoacoustics 	2001-12-22 15:52:45	0	10	213.253.39.xxx
Psychoacoustics 	2001-12-05 23:42:40	0	9	Dachshund
Psychoacoustics 	2001-12-05 22:47:04	0	8	Ap
Psychoacoustics 	2001-12-05 22:40:41	0	7	Ap
Psychoacoustics 	2001-12-03 20:42:23	0	6	Tbackstr
Psychoacoustics 	2001-12-03 19:33:35	0	5	Tbackstr
Psychoacoustics 	2001-12-03 18:51:44	0	4	Dmerrill
Psychoacoustics 	2001-12-03 18:29:40	0	3	Tbackstr
Psychoacoustics 	2001-11-20 00:46:02	0	2	Larry_Sanger
Psychoacoustics 	2001-10-22 23:24:08	0	1	Taw
Asthma_Inhalers 	2002-12-04 10:06:12	0	1	Kpjas
Internet_ccTLDs 	2002-02-25 15:51:15	0	10	Conversion_script
Internet_ccTLDs 	2001-12-20 14:39:27	0	9	SJK
Internet_ccTLDs 	2001-12-20 13:58:56	0	8	SJK
Internet_ccTLDs 	2001-12-20 13:45:02	0	7	SJK
Internet_ccTLDs 	2001-12-20 13:15:56	0	6	Zundark
Internet_ccTLDs 	2001-12-20 13:11:53	0	5	Zundark
Internet_ccTLDs 	2001-12-20 13:05:01	0	4	Zundark
